timestamp_ms,thread,event,preempt_count
11038368,Flight,START,39
11038368,Flight,END,39
11038370,Vision,PREEMPTED,6727
11038374,Vision,PREEMPTED,6728
11038378,Flight,START,39
11038378,Flight,END,39
11038379,Vision,PREEMPTED,6729
11038383,Vision,PREEMPTED,6733
11038387,Vision,PREEMPTED,6734
11038388,Flight,START,39
11038388,Flight,END,39
11038392,Vision,PREEMPTED,6735
11038397,Vision,PREEMPTED,6736
11038398,Flight,START,39
11038398,Flight,END,39
11038401,Vision,PREEMPTED,6737
11038405,Vision,PREEMPTED,6738
11038408,Flight,START,39
11038408,Flight,END,39
11038409,Vision,PREEMPTED,6739
11038418,Flight,START,39
11038418,Flight,END,39
11038418,Vision,PREEMPTED,6743
11038428,Vision,PREEMPTED,6744
11038428,Flight,START,39
11038428,Flight,END,39
11038432,Vision,PREEMPTED,6745
11038435,Vision,PREEMPTED,6746
11038438,Flight,START,39
11038438,Flight,END,39
11038439,Vision,PREEMPTED,6747
11038448,Flight,START,39
11038448,Flight,END,39
11038448,Vision,PREEMPTED,6751
11038452,Vision,PREEMPTED,6755
11038458,Flight,START,39
11038458,Flight,END,39
11038461,Vision,PREEMPTED,6756
11038464,Network,PREEMPTED,191
11038464,Network,PACKET_RX,191
11038466,Vision,PREEMPTED,6760
11038468,Flight,START,39
11038468,Flight,END,39
11038471,Vision,PREEMPTED,6761
11038474,Network,PREEMPTED,195
11038474,Network,PACKET_RX,195
11038475,Vision,PREEMPTED,6762
11038478,Flight,START,39
11038478,Flight,END,39
11038479,Vision,PREEMPTED,6763
11038488,Flight,START,39
11038488,Flight,END,39
11038488,Vision,PREEMPTED,6768
11038492,Vision,PREEMPTED,6772
11038494,Network,PREEMPTED,199
11038494,Network,PACKET_RX,199
11038497,Vision,PREEMPTED,6773
11038498,Flight,START,39
11038498,Flight,END,39
11038501,Vision,PREEMPTED,6774
11038506,Vision,PREEMPTED,6775
11038508,Flight,START,39
11038508,Flight,END,39
11038510,Vision,PREEMPTED,6784
11038515,Vision,PREEMPTED,6785
11038518,Flight,START,39
11038518,Flight,END,39
11038519,Vision,PREEMPTED,6786
11038528,Flight,START,39
11038528,Flight,END,39
11038528,Vision,PREEMPTED,6787
11038537,Vision,PREEMPTED,6788
11038538,Flight,START,39
11038538,Flight,END,39
11038541,Vision,PREEMPTED,6789
11038545,Vision,PREEMPTED,6790
11038548,Flight,START,39
11038548,Flight,END,39
11038549,Vision,PREEMPTED,6791
11038558,Flight,START,39
11038558,Flight,END,39
11038558,Vision,PREEMPTED,6792
11038567,Vision,PREEMPTED,6793
11038568,Flight,START,39
11038568,Flight,END,39
11038571,Vision,PREEMPTED,6794
11038575,Vision,PREEMPTED,6795
11038578,Flight,START,39
11038578,Flight,END,39
11038579,Vision,PREEMPTED,6796
11038588,Flight,START,39
11038588,Flight,END,39
11038588,Vision,PREEMPTED,6797
11038597,Vision,PREEMPTED,6798
11038598,Flight,START,39
11038598,Flight,END,39
11038601,Vision,PREEMPTED,6799
11038605,Vision,PREEMPTED,6800
11038608,Flight,START,39
11038608,Flight,END,39
11038610,Vision,PREEMPTED,6801
11038614,Vision,PREEMPTED,6804
11038614,Network,PREEMPTED,203
11038614,Network,PACKET_RX,203
11038618,Flight,START,39
11038618,Flight,END,39
11038618,Vision,PREEMPTED,6806
11038625,Network,PREEMPTED,207
11038625,Network,PACKET_RX,207
11038627,Vision,PREEMPTED,6807
11038628,Flight,START,39
11038628,Flight,END,39
11038632,Vision,PREEMPTED,6811
11038635,Network,PREEMPTED,211
11038635,Network,PACKET_RX,211
11038637,Vision,PREEMPTED,6816
11038638,Flight,START,39
11038638,Flight,END,39
11038640,Vision,PREEMPTED,6817
11038645,Vision,PREEMPTED,6821
11038645,Network,PREEMPTED,215
11038645,Network,PACKET_RX,215
11038648,Flight,START,39
11038648,Flight,END,39
11038649,Vision,PREEMPTED,6823
11038658,Flight,START,39
11038658,Flight,END,39
11038658,Vision,PREEMPTED,6824
11038667,Vision,PREEMPTED,6825
11038668,Flight,START,39
11038668,Flight,END,39
11038671,Vision,PREEMPTED,6826
11038678,Flight,START,39
11038678,Flight,END,39
11038679,Vision,PREEMPTED,6827
11038688,Flight,START,39
11038688,Flight,END,39
11038688,Vision,PREEMPTED,6828
11038697,Vision,PREEMPTED,6829
11038698,Flight,START,39
11038698,Flight,END,39
11038701,Vision,PREEMPTED,6830
11038705,Vision,PREEMPTED,6835
11038708,Flight,START,39
11038708,Flight,END,39
11038710,Vision,PREEMPTED,6841
11038718,Flight,START,39
11038718,Flight,END,39
11038719,Vision,PREEMPTED,6843
11038728,Flight,START,39
11038728,Flight,END,39
11038728,Vision,PREEMPTED,6844
11038736,Vision,PREEMPTED,6845
11038738,Flight,START,39
11038738,Flight,END,39
11038740,Vision,PREEMPTED,6846
11038748,Flight,START,39
11038748,Flight,END,39
11038748,Vision,PREEMPTED,6848
11038757,Vision,PREEMPTED,6853
11038758,Flight,START,39
11038758,Flight,END,39
11038762,Vision,PREEMPTED,6854
11038768,Flight,START,39
11038768,Flight,END,39
11038770,Vision,PREEMPTED,6855
11038778,Flight,START,39
11038778,Flight,END,39
11038779,Vision,PREEMPTED,6857
11038788,Flight,START,39
11038788,Flight,END,39
11038791,Vision,PREEMPTED,6858
11038798,Flight,START,39
11038798,Flight,END,39
11038800,Vision,PREEMPTED,6859
11038808,Flight,START,39
11038808,Flight,END,39
11038808,Vision,PREEMPTED,6861
11038813,Vision,PREEMPTED,6867
11038817,Vision,PREEMPTED,6874
11038818,Flight,START,39
11038818,Flight,END,39
11038821,Vision,PREEMPTED,6875
11038828,Flight,START,39
11038828,Flight,END,39
11038831,Vision,PREEMPTED,6876
11038838,Flight,START,39
11038838,Flight,END,39
11038839,Vision,PREEMPTED,6878
11038847,Vision,PREEMPTED,6880
11038848,Flight,START,39
11038848,Flight,END,39
11038852,Vision,PREEMPTED,6881
11038858,Flight,START,39
11038858,Flight,END,39
11038861,Vision,PREEMPTED,6882
11038868,Flight,START,39
11038868,Flight,END,39
11038870,Vision,PREEMPTED,6890
11038878,Flight,START,39
11038878,Flight,END,39
11038878,Vision,PREEMPTED,6892
11038887,Vision,PREEMPTED,6893
11038888,Flight,START,39
11038888,Flight,END,39
11038892,Vision,PREEMPTED,6894
11038896,Vision,PREEMPTED,6895
11038898,Flight,START,39
11038898,Flight,END,39
11038900,Vision,PREEMPTED,6896
11038908,Flight,START,39
11038908,Flight,END,39
11038908,Vision,PREEMPTED,6898
11038917,Vision,PREEMPTED,6899
11038918,Flight,START,39
11038918,Flight,END,39
11038922,Vision,PREEMPTED,6904
11038928,Flight,START,39
11038928,Flight,END,39
11038931,Vision,PREEMPTED,6905
11038938,Flight,START,39
11038938,Flight,END,39
11038939,Vision,PREEMPTED,6907
11038943,Vision,PREEMPTED,6910
11038948,Flight,START,39
11038948,Flight,END,39
11038948,Vision,PREEMPTED,6911
11038958,Flight,START,39
11038958,Flight,END,39
11038961,Vision,PREEMPTED,6912
11038968,Flight,START,39
11038968,Flight,END,39
11038969,Vision,PREEMPTED,6914
11038977,Vision,PREEMPTED,6915
11038978,Flight,START,39
11038978,Flight,END,39
11038981,Vision,PREEMPTED,6916
11038988,Flight,START,39
11038988,Flight,END,39
11038990,Vision,PREEMPTED,6918
11038998,Flight,START,39
11038998,Flight,END,39
11038999,Vision,PREEMPTED,6920
11039007,Vision,PREEMPTED,6925
11039008,Flight,START,39
11039008,Flight,END,39
11039012,Vision,PREEMPTED,6926
11039018,Flight,START,39
11039018,Flight,END,39
11039020,Vision,PREEMPTED,6928
11039028,Flight,START,39
11039028,Flight,END,39
11039029,Vision,PREEMPTED,6930
11039038,Flight,START,39
11039038,Flight,END,39
11039038,Vision,PREEMPTED,6935
11039048,Flight,START,39
11039048,Flight,END,39
11039050,Vision,PREEMPTED,6937
11039058,Flight,START,39
11039058,Flight,END,39
11039059,Vision,PREEMPTED,6939
11039068,Flight,START,39
11039068,Flight,END,39
11039068,Vision,PREEMPTED,6944
11039078,Flight,START,39
11039078,Flight,END,39
11039081,Vision,PREEMPTED,6949
11039088,Flight,START,39
11039088,Flight,END,39
11039090,Vision,PREEMPTED,6951
11039098,Flight,START,39
11039098,Flight,END,39
11039099,Vision,PREEMPTED,6953
11039108,Flight,START,39
11039108,Flight,END,39
11039110,Vision,PREEMPTED,6955
11039115,Vision,PREEMPTED,6958
11039118,Flight,START,39
11039118,Flight,END,39
11039119,Vision,PREEMPTED,6960
11039128,Flight,START,39
11039128,Flight,END,39
11039132,Vision,PREEMPTED,6961
11039138,Flight,START,39
11039138,Flight,END,39
11039141,Vision,PREEMPTED,6963
11039148,Flight,START,39
11039148,Flight,END,39
11039149,Vision,PREEMPTED,6965
11039158,Vision,PREEMPTED,6966
11039158,Flight,START,39
11039158,Flight,END,39
11039162,Vision,PREEMPTED,6967
11039168,Flight,START,39
11039168,Flight,END,39
11039171,Vision,PREEMPTED,6969
11039178,Flight,START,39
11039178,Flight,END,39
11039179,Vision,PREEMPTED,6971
11039188,Flight,START,39
11039188,Flight,END,39
11039192,Vision,PREEMPTED,6975
11039198,Flight,START,39
11039198,Flight,END,39
11039201,Vision,PREEMPTED,6978
11039206,Vision,PREEMPTED,6989
11039208,Flight,START,39
11039208,Flight,END,39
11039211,Vision,PREEMPTED,6995
11039215,Vision,PREEMPTED,6999
11039218,Flight,START,39
11039218,Flight,END,39
11039219,Vision,PREEMPTED,7005
11039224,Vision,PREEMPTED,7008
11039228,Flight,START,39
11039228,Flight,END,39
11039229,Vision,PREEMPTED,7018
11039233,Vision,PREEMPTED,7022
11039238,Flight,START,39
11039238,Flight,END,39
11039238,Vision,PREEMPTED,7029
11039242,Vision,PREEMPTED,7035
11039248,Flight,START,39
11039248,Flight,END,39
11039250,Vision,PREEMPTED,7037
11039258,Flight,START,39
11039258,Flight,END,39
11039259,Vision,PREEMPTED,7039
11039268,Flight,START,39
11039268,Flight,END,39
11039278,Flight,START,39
11039278,Flight,END,39
11039281,Vision,PREEMPTED,7041
11039288,Flight,START,39
11039288,Flight,END,39
11039290,Vision,PREEMPTED,7046
11039295,Vision,PREEMPTED,7048
11039298,Flight,START,39
11039298,Flight,END,39
11039299,Vision,PREEMPTED,7050
11039308,Flight,START,39
11039308,Flight,END,39
11039311,Vision,PREEMPTED,7052
11039318,Flight,START,39
11039318,Flight,END,39
11039320,Vision,PREEMPTED,7054
11039324,Vision,PREEMPTED,7057
11039328,Flight,START,39
11039328,Flight,END,39
11039329,Vision,PREEMPTED,7059
11039338,Vision,PREEMPTED,7060
11039338,Flight,START,39
11039338,Flight,END,39
11039341,Vision,PREEMPTED,7061
11039348,Flight,START,39
11039348,Flight,END,39
11039350,Vision,PREEMPTED,7067
11039358,Flight,START,39
11039358,Flight,END,39
11039359,Vision,PREEMPTED,7069
11039368,Flight,START,39
11039368,Flight,END,39
11039372,Vision,PREEMPTED,7070
11039378,Flight,START,39
11039378,Flight,END,39
11039380,Vision,PREEMPTED,7072
11039388,Flight,START,39
11039388,Flight,END,39
11039389,Vision,PREEMPTED,7074
11039398,Flight,START,39
11039398,Flight,END,39
11039406,Vision,PREEMPTED,7075
11039408,Flight,START,39
11039408,Flight,END,39
11039411,Vision,PREEMPTED,7077
11039415,Vision,PREEMPTED,7080
11039418,Flight,START,39
11039418,Flight,END,39
11039420,Vision,PREEMPTED,7082
11039428,Flight,START,39
11039428,Flight,END,39
11039429,Vision,PREEMPTED,7084
11039437,Vision,PREEMPTED,7088
11039438,Flight,START,39
11039438,Flight,END,39
11039441,Vision,PREEMPTED,7090
11039448,Flight,START,39
11039448,Flight,END,39
11039450,Vision,PREEMPTED,7091
11039458,Flight,START,39
11039458,Flight,END,39
11039468,Flight,START,39
11039468,Flight,END,39
11039471,Vision,PREEMPTED,7092
11039475,Vision,PREEMPTED,7095
11039478,Flight,START,39
11039478,Flight,END,39
11039480,Vision,PREEMPTED,7097
11039488,Flight,START,39
11039488,Flight,END,39
11039488,Vision,PREEMPTED,7099
11039498,Flight,START,39
11039498,Flight,END,39
11039501,Vision,PREEMPTED,7101
11039508,Flight,START,39
11039508,Flight,END,39
11039509,Vision,PREEMPTED,7103
11039518,Flight,START,39
11039518,Flight,END,39
11039523,Vision,PREEMPTED,7112
11039528,Flight,START,39
11039528,Flight,END,39
11039532,Vision,PREEMPTED,7114
11039538,Flight,START,39
11039538,Flight,END,39
11039540,Vision,PREEMPTED,7116
11039548,Flight,START,39
11039548,Flight,END,39
11039552,Vision,PREEMPTED,7121
11039558,Flight,START,39
11039558,Flight,END,39
11039561,Vision,PREEMPTED,7123
11039568,Flight,START,39
11039568,Flight,END,39
11039570,Vision,PREEMPTED,7125
11039578,Flight,START,39
11039578,Flight,END,39
11039582,Vision,PREEMPTED,7127
11039588,Flight,START,39
11039588,Flight,END,39
11039590,Vision,PREEMPTED,7129
11039598,Flight,START,39
11039598,Flight,END,39
11039599,Vision,PREEMPTED,7131
11039608,Flight,START,39
11039608,Flight,END,39
11039612,Vision,PREEMPTED,7134
11039618,Flight,START,39
11039618,Flight,END,39
11039620,Vision,PREEMPTED,7136
11039628,Flight,START,39
11039628,Flight,END,39
11039630,Vision,PREEMPTED,7138
11039638,Flight,START,39
11039638,Flight,END,39
11039642,Vision,PREEMPTED,7139
11039648,Flight,START,39
11039648,Flight,END,39
11039651,Vision,PREEMPTED,7141
11039658,Flight,START,39
11039658,Flight,END,39
11039660,Vision,PREEMPTED,7143
11039668,Flight,START,39
11039668,Flight,END,39
11039668,Vision,PREEMPTED,7144
11039672,Vision,PREEMPTED,7145
11039678,Flight,START,39
11039678,Flight,END,39
11039680,Vision,PREEMPTED,7147
11039688,Flight,START,39
11039688,Flight,END,39
11039689,Vision,PREEMPTED,7148
11039698,Flight,START,39
11039698,Flight,END,39
11039702,Vision,PREEMPTED,7150
11039708,Flight,START,39
11039708,Flight,END,39
11039710,Vision,PREEMPTED,7152
11039718,Flight,START,39
11039718,Flight,END,39
11039723,Vision,PREEMPTED,7153
11039728,Flight,START,39
11039728,Flight,END,39
11039731,Vision,PREEMPTED,7155
11039738,Flight,START,39
11039738,Flight,END,39
11039740,Vision,PREEMPTED,7157
11039748,Flight,START,39
11039748,Flight,END,39
11039757,Vision,PREEMPTED,7158
11039758,Flight,START,39
11039758,Flight,END,39
11039762,Vision,PREEMPTED,7160
11039768,Flight,START,39
11039768,Flight,END,39
11039770,Vision,PREEMPTED,7162
11039774,Vision,PREEMPTED,7166
11039778,Flight,START,39
11039778,Flight,END,39
11039778,Vision,PREEMPTED,7169
11039783,Vision,PREEMPTED,7170
11039788,Flight,START,39
11039788,Flight,END,39
11039798,Flight,START,39
11039798,Flight,END,39
11039800,Vision,PREEMPTED,7173
11039808,Flight,START,39
11039808,Flight,END,39
11039808,Vision,PREEMPTED,7174
11039813,Vision,PREEMPTED,7179
11039818,Flight,START,39
11039818,Flight,END,39
11039821,Vision,PREEMPTED,7181
11039828,Flight,START,39
11039828,Flight,END,39
11039830,Vision,PREEMPTED,7183
11039838,Flight,START,39
11039838,Flight,END,39
11039838,Vision,PREEMPTED,7189
11039842,Vision,PREEMPTED,7190
11039848,Flight,START,39
11039848,Flight,END,39
11039851,Vision,PREEMPTED,7192
11039858,Flight,START,39
11039858,Flight,END,39
11039860,Vision,PREEMPTED,7194
11039868,Flight,START,39
11039868,Flight,END,39
11039869,Vision,PREEMPTED,7196
11039878,Flight,START,39
11039878,Flight,END,39
11039882,Vision,PREEMPTED,7198
11039888,Flight,START,39
11039888,Flight,END,39
11039891,Vision,PREEMPTED,7200
11039898,Flight,START,39
11039898,Flight,END,39
11039899,Vision,PREEMPTED,7202
11039908,Flight,START,39
11039908,Flight,END,39
11039911,Vision,PREEMPTED,7204
11039918,Flight,START,39
11039918,Flight,END,39
11039920,Vision,PREEMPTED,7206
11039928,Flight,START,39
11039928,Flight,END,39
11039933,Vision,PREEMPTED,7207
11039938,Flight,START,39
11039938,Flight,END,39
11039941,Vision,PREEMPTED,7209
11039948,Flight,START,39
11039948,Flight,END,39
11039949,Vision,PREEMPTED,7210
11039958,Flight,START,39
11039958,Flight,END,39
11039962,Vision,PREEMPTED,7212
11039966,Vision,PREEMPTED,7213
11039968,Flight,START,39
11039968,Flight,END,39
11039971,Vision,PREEMPTED,7215
11039978,Flight,START,39
11039978,Flight,END,39
11039979,Vision,PREEMPTED,7216
11039988,Flight,START,39
11039988,Flight,END,39
11039992,Vision,PREEMPTED,7218
11039998,Flight,START,39
11039998,Flight,END,39
11040000,Vision,PREEMPTED,7220
11040008,Flight,START,39
11040008,Flight,END,39
11040011,Vision,PREEMPTED,7222
11040018,Flight,START,39
11040018,Flight,END,39
11040020,Vision,PREEMPTED,7224
11040028,Flight,START,39
11040028,Flight,END,39
11040028,Vision,PREEMPTED,7225
11040032,Vision,PREEMPTED,7226
11040038,Flight,START,39
11040038,Flight,END,39
11040040,Vision,PREEMPTED,7228
11040048,Flight,START,39
11040048,Flight,END,39
11040048,Vision,PREEMPTED,7229
11040053,Vision,PREEMPTED,7230
11040058,Flight,START,39
11040058,Flight,END,39
11040062,Vision,PREEMPTED,7232
11040066,Vision,PREEMPTED,7233
11040068,Flight,START,39
11040068,Flight,END,39
11040070,Vision,PREEMPTED,7235
11040078,Flight,START,39
11040078,Flight,END,39
11040082,Vision,PREEMPTED,7241
11040088,Flight,START,39
11040088,Flight,END,39
11040090,Vision,PREEMPTED,7243
11040098,Flight,START,39
11040098,Flight,END,39
11040099,Vision,PREEMPTED,7246
11040103,Vision,PREEMPTED,7247
11040108,Flight,START,39
11040108,Flight,END,39
11040111,Vision,PREEMPTED,7249
11040115,Vision,PREEMPTED,7250
11040118,Flight,START,39
11040118,Flight,END,39
11040123,Vision,PREEMPTED,7252
11040128,Flight,START,39
11040128,Flight,END,39
11040131,Vision,PREEMPTED,7258
11040138,Flight,START,39
11040138,Flight,END,39
11040139,Vision,PREEMPTED,7259
11040143,Vision,PREEMPTED,7260
11040148,Flight,START,39
11040148,Flight,END,39
11040151,Vision,PREEMPTED,7262
11040158,Flight,START,39
11040158,Flight,END,39
11040158,Vision,PREEMPTED,7263
11040162,Vision,PREEMPTED,7264
11040168,Flight,START,39
11040168,Flight,END,39
11040170,Vision,PREEMPTED,7266
11040178,Flight,START,39
11040178,Flight,END,39
11040182,Vision,PREEMPTED,7267
11040188,Flight,START,39
11040188,Flight,END,39
11040189,Vision,PREEMPTED,7269
11040198,Flight,START,39
11040198,Flight,END,39
11040201,Vision,PREEMPTED,7271
11040208,Flight,START,39
11040208,Flight,END,39
11040209,Vision,PREEMPTED,7272
11040213,Vision,PREEMPTED,7273
11040218,Flight,START,39
11040218,Flight,END,39
11040221,Vision,PREEMPTED,7275
11040228,Flight,START,39
11040228,Flight,END,39
11040228,Vision,PREEMPTED,7276
11040232,Vision,PREEMPTED,7277
11040238,Flight,START,39
11040238,Flight,END,39
11040240,Vision,PREEMPTED,7279
11040248,Flight,START,39
11040248,Flight,END,39
11040251,Vision,PREEMPTED,7281
11040258,Flight,START,39
11040258,Flight,END,39
11040259,Vision,PREEMPTED,7282
11040263,Vision,PREEMPTED,7283
11040268,Flight,START,39
11040268,Flight,END,39
11040271,Vision,PREEMPTED,7285
11040278,Flight,START,39
11040278,Flight,END,39
11040279,Vision,PREEMPTED,7286
11040282,Vision,PREEMPTED,7287
11040288,Flight,START,39
11040288,Flight,END,39
11040290,Vision,PREEMPTED,7289
11040298,Flight,START,39
11040298,Flight,END,39
11040302,Vision,PREEMPTED,7290
11040308,Flight,START,39
11040308,Flight,END,39
11040309,Vision,PREEMPTED,7291
11040317,Vision,PREEMPTED,7292
11040318,Flight,START,39
11040318,Flight,END,39
11040321,Vision,PREEMPTED,7294
11040328,Flight,START,39
11040328,Flight,END,39
11040329,Vision,PREEMPTED,7295
11040333,Vision,PREEMPTED,7300
11040338,Flight,START,39
11040338,Flight,END,39
11040341,Vision,PREEMPTED,7305
11040348,Flight,START,39
11040348,Flight,END,39
11040348,Vision,PREEMPTED,7306
11040352,Vision,PREEMPTED,7307
11040356,Vision,PREEMPTED,7308
11040358,Flight,START,39
11040358,Flight,END,39
11040360,Vision,PREEMPTED,7310
11040368,Flight,START,39
11040368,Flight,END,39
11040372,Vision,PREEMPTED,7313
11040378,Flight,START,39
11040378,Flight,END,39
11040379,Vision,PREEMPTED,7314
11040383,Vision,PREEMPTED,7315
11040388,Flight,START,39
11040388,Flight,END,39
11040391,Vision,PREEMPTED,7317
11040398,Flight,START,39
11040398,Flight,END,39
11040399,Vision,PREEMPTED,7318
11040403,Vision,PREEMPTED,7319
11040408,Flight,START,39
11040408,Flight,END,39
11040410,Vision,PREEMPTED,7321
11040418,Flight,START,39
11040418,Flight,END,39
11040418,Vision,PREEMPTED,7322
11040422,Vision,PREEMPTED,7323
11040428,Flight,START,39
11040428,Flight,END,39
11040430,Vision,PREEMPTED,7324
11040438,Flight,START,39
11040438,Flight,END,39
11040441,Vision,PREEMPTED,7326
11040448,Flight,START,39
11040448,Flight,END,39
11040449,Vision,PREEMPTED,7327
11040453,Vision,PREEMPTED,7328
11040458,Flight,START,39
11040458,Flight,END,39
11040461,Vision,PREEMPTED,7330
11040468,Flight,START,39
11040468,Flight,END,39
11040468,Vision,PREEMPTED,7331
11040472,Vision,PREEMPTED,7332
11040478,Flight,START,39
11040478,Flight,END,39
11040480,Vision,PREEMPTED,7333
11040488,Flight,START,39
11040488,Flight,END,39
11040491,Vision,PREEMPTED,7335
11040498,Flight,START,39
11040498,Flight,END,39
11040499,Vision,PREEMPTED,7336
11040503,Vision,PREEMPTED,7337
11040508,Flight,START,39
11040508,Flight,END,39
11040511,Vision,PREEMPTED,7339
11040518,Flight,START,39
11040518,Flight,END,39
11040518,Vision,PREEMPTED,7340
11040522,Vision,PREEMPTED,7341
11040528,Flight,START,39
11040528,Flight,END,39
11040530,Vision,PREEMPTED,7342
11040538,Flight,START,39
11040538,Flight,END,39
11040542,Vision,PREEMPTED,7344
11040548,Flight,START,39
11040548,Flight,END,39
11040550,Vision,PREEMPTED,7345
11040554,Vision,PREEMPTED,7346
11040557,Vision,PREEMPTED,7347
11040558,Flight,START,39
11040558,Flight,END,39
11040561,Vision,PREEMPTED,7349
11040568,Flight,START,39
11040568,Flight,END,39
11040569,Vision,PREEMPTED,7350
11040573,Vision,PREEMPTED,7355
11040578,Flight,START,39
11040578,Flight,END,39
11040581,Vision,PREEMPTED,7361
11040588,Flight,START,39
11040588,Flight,END,39
11040589,Vision,PREEMPTED,7362
11040593,Vision,PREEMPTED,7363
11040597,Vision,PREEMPTED,7364
11040598,Flight,START,39
11040598,Flight,END,39
11040600,Vision,PREEMPTED,7366
11040608,Flight,START,39
11040608,Flight,END,39
11040608,Vision,PREEMPTED,7367
11040612,Vision,PREEMPTED,7368
11040618,Flight,START,39
11040618,Flight,END,39
11040620,Vision,PREEMPTED,7369
11040624,Vision,PREEMPTED,7370
11040628,Flight,START,39
11040628,Flight,END,39
11040631,Vision,PREEMPTED,7372
11040638,Flight,START,39
11040638,Flight,END,39
11040639,Vision,PREEMPTED,7375
11040643,Vision,PREEMPTED,7376
11040648,Flight,START,39
11040648,Flight,END,39
11040651,Vision,PREEMPTED,7378
11040658,Flight,START,39
11040658,Flight,END,39
11040658,Vision,PREEMPTED,7379
11040662,Vision,PREEMPTED,7380
11040668,Flight,START,39
11040668,Flight,END,39
11040670,Vision,PREEMPTED,7381
11040674,Vision,PREEMPTED,7382
11040678,Flight,START,39
11040678,Flight,END,39
11040682,Vision,PREEMPTED,7384
11040688,Flight,START,39
11040688,Flight,END,39
11040689,Vision,PREEMPTED,7385
11040693,Vision,PREEMPTED,7386
11040698,Flight,START,39
11040698,Flight,END,39
11040701,Vision,PREEMPTED,7388
11040708,Flight,START,39
11040708,Flight,END,39
11040709,Vision,PREEMPTED,7389
11040713,Vision,PREEMPTED,7390
11040718,Flight,START,39
11040718,Flight,END,39
11040720,Vision,PREEMPTED,7392
11040728,Flight,START,39
11040728,Flight,END,39
11040728,Vision,PREEMPTED,7393
11040732,Vision,PREEMPTED,7394
11040738,Flight,START,39
11040738,Flight,END,39
11040740,Vision,PREEMPTED,7395
11040744,Vision,PREEMPTED,7396
11040748,Flight,START,39
11040748,Flight,END,39
11040751,Vision,PREEMPTED,7398
11040758,Flight,START,39
11040758,Flight,END,39
11040759,Vision,PREEMPTED,7399
11040763,Vision,PREEMPTED,7400
11040768,Flight,START,39
11040768,Flight,END,39
11040771,Vision,PREEMPTED,7402
11040778,Flight,START,39
11040778,Flight,END,39
11040779,Vision,PREEMPTED,7403
11040782,Vision,PREEMPTED,7404
11040788,Flight,START,39
11040788,Flight,END,39
11040790,Vision,PREEMPTED,7405
11040794,Vision,PREEMPTED,7406
11040798,Flight,START,39
11040798,Flight,END,39
11040798,Vision,PREEMPTED,7407
11040802,Vision,PREEMPTED,7408
11040808,Flight,START,39
11040808,Flight,END,39
11040810,Vision,PREEMPTED,7409
11040813,Vision,PREEMPTED,7410
11040818,Flight,START,39
11040818,Flight,END,39
11040821,Vision,PREEMPTED,7412
11040828,Flight,START,39
11040828,Flight,END,39
11040829,Vision,PREEMPTED,7414
11040833,Vision,PREEMPTED,7415
11040838,Flight,START,39
11040838,Flight,END,39
11040840,Vision,PREEMPTED,7416
11040844,Vision,PREEMPTED,7417
11040848,Flight,START,39
11040848,Flight,END,39
11040848,Vision,PREEMPTED,7418
11040852,Vision,PREEMPTED,7419
11040858,Flight,START,39
11040858,Flight,END,39
11040860,Vision,PREEMPTED,7426
11040864,Vision,PREEMPTED,7427
11040868,Flight,START,39
11040868,Flight,END,39
11040872,Vision,PREEMPTED,7429
11040878,Flight,START,39
11040878,Flight,END,39
11040879,Vision,PREEMPTED,7430
11040883,Vision,PREEMPTED,7431
11040888,Flight,START,39
11040888,Flight,END,39
11040891,Vision,PREEMPTED,7433
11040898,Flight,START,39
11040898,Flight,END,39
11040899,Vision,PREEMPTED,7434
11040902,Vision,PREEMPTED,7435
11040908,Flight,START,39
11040908,Flight,END,39
11040910,Vision,PREEMPTED,7436
11040914,Vision,PREEMPTED,7437
11040918,Flight,START,39
11040918,Flight,END,39
11040922,Vision,PREEMPTED,7438
11040928,Flight,START,39
11040928,Flight,END,39
11040929,Vision,PREEMPTED,7439
11040933,Vision,PREEMPTED,7440
11040938,Flight,START,39
11040938,Flight,END,39
11040941,Vision,PREEMPTED,7441
11040945,Vision,PREEMPTED,7442
11040948,Flight,START,39
11040948,Flight,END,39
11040949,Vision,PREEMPTED,7443
11040953,Vision,PREEMPTED,7444
11040958,Flight,START,39
11040958,Flight,END,39
11040960,Vision,PREEMPTED,7445
11040964,Vision,PREEMPTED,7446
11040968,Flight,START,39
11040968,Flight,END,39
11040968,Vision,PREEMPTED,7447
11040972,Vision,PREEMPTED,7448
11040978,Flight,START,39
11040978,Flight,END,39
11040980,Vision,PREEMPTED,7449
11040983,Vision,PREEMPTED,7450
11040988,Flight,START,39
11040988,Flight,END,39
11040991,Vision,PREEMPTED,7452
11040998,Flight,START,39
11040998,Flight,END,39
11040999,Vision,PREEMPTED,7453
11041003,Vision,PREEMPTED,7454
11041008,Flight,START,39
11041008,Flight,END,39
11041011,Vision,PREEMPTED,7455
11041014,Vision,PREEMPTED,7456
11041018,Flight,START,39
11041018,Flight,END,39
11041018,Vision,PREEMPTED,7457
11041022,Vision,PREEMPTED,7462
11041027,Vision,PREEMPTED,7466
11041028,Flight,START,39
11041028,Flight,END,39
11041031,Network,PREEMPTED,222
11041031,Network,PACKET_RX,222
11041032,Vision,PREEMPTED,7467
11041038,Flight,START,39
11041038,Flight,END,39
11041041,Network,PREEMPTED,226
11041041,Network,PACKET_RX,226
11041042,Vision,PREEMPTED,7468
11041048,Flight,START,39
